index,Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
72898,72898,1JC6qQzJsXlwSLHD8KypXg,Protest The Hero,Kezia (Remaster),She Who Mars the Skin of Gods,26,231533,False,0.329,0.763,8,-10.339,0,0.0778,2.69e-05,5.76e-05,0.363,0.54,123.315,3,metalcore
41348,41348,0LJ32ClTvkOjp2TmrZJO4x,New Model Army,No Rest For The Wicked,Better Than Them,26,190866,False,0.561,0.836,7,-7.88,1,0.0445,0.063,0.0,0.183,0.79,135.059,4,goth
41352,41352,7eQfz39OkW0L8WH9hPitgK,Parham;Mwuana,Tranquilo,Tranquilo,26,182618,False,0.598,0.48,3,-6.901,0,0.101,0.665,0.0,0.111,0.69,119.452,5,goth
41398,41398,2MXFhxtKi5yxhJ1ykiW840,Lord Of The Lost,Till Death Us Do Part - Rarities & Remixes,One Day Everything Will Be Okay,26,254260,True,0.492,0.837,4,-5.926,0,0.0524,0.0307,0.27,0.36,0.338,135.005,4,goth
41379,41379,3R4dLqcCCeOqNnBuT8mJkj,Roffe Ruff,Barrabas,Jag är din,26,179920,False,0.592,0.569,10,-7.181,0,0.0812,0.601,0.000243,0.137,0.683,178.938,4,goth
41386,41386,5QZ5Jsj6SUFXui8KEfLT2q,Anabantha,Sin Decir Adiós,Siniestro Corazón,26,213590,False,0.513,0.874,7,-6.606,1,0.0596,0.0739,0.222,0.126,0.394,133.556,4,goth
41388,41388,7cgqfmxstcDDI8DHbqUAZs,Roffe Ruff;Hofmästarn,Bootlegs,På Lokal,26,196280,False,0.546,0.9,2,-1.857,1,0.446,0.286,0.0,0.341,0.79,85.939,4,goth
41390,41390,1ymfQPQqHUdrWdHdABX477,The Cramps,Smell of Female,Call of the Wighat,26,227400,False,0.49,0.987,9,-4.541,0,0.0672,0.314,0.256,0.842,0.29,120.176,4,goth
41361,41361,4T1VPuA6jGg7yBl54TV5rK,Lani Mo,Tvär tamam,Tvär tamam,26,179681,False,0.809,0.724,2,-7.009,1,0.113,0.58,0.0,0.107,0.387,110.173,4,goth
72581,72581,1j0FpmahaWqEa0t8LLzstQ,Vanna,Curses,We Ate The Horse,26,248426,False,0.282,0.988,4,-1.234,1,0.17,1.69e-05,0.000234,0.231,0.274,115.852,4,metalcore
72582,72582,0wXK5IepYKg2qfpCAoSsqC,Vanna,A New Hope,The Same Graceful Wind,26,235106,False,0.345,0.988,4,-4.912,0,0.208,0.000379,0.0,0.215,0.11,124.741,4,metalcore
41291,41291,4J8lI2vjdOzBT3W9rWj00E,Carrie Nation and the Speakeasy,Carrie Nation and the Speakeasy,I Saw Your Daughter,26,308866,False,0.426,0.74,4,-7.328,0,0.0422,0.0975,0.00312,0.458,0.742,137.776,4,goth
41270,41270,02rMawfX5aNC9eIfpCbhUG,buller;Grayuboi;GLOBBY;El Chilli;Kladd,Kalas,Kalas,26,168421,True,0.904,0.649,2,-6.019,1,0.139,0.352,0.0,0.666,0.769,120.072,4,goth
72781,72781,7rKT0Jkav0cc9BB1XA3BrB,Cancer Bats,Birthing the Giants,Pneumonia Hawk,26,225773,False,0.169,0.914,2,-4.55,0,0.0662,2.88e-05,0.031,0.393,0.342,94.274,4,metalcore
44943,44943,2JpsQyDTBDwZbmLd2wb6Fr,Live,Awake The Best Of Live,I Alone - New Edit,26,218986,False,0.44,0.802,6,-7.112,1,0.037,0.00146,0.00195,0.387,0.184,90.219,4,grunge
72765,72765,2K31HIB2xqiFz2nlqiz9o2,A Skylit Drive,Rise (Deluxe Version),Crazy,26,179032,False,0.501,0.945,11,-2.307,0,0.0712,0.000391,0.0,0.211,0.538,124.052,4,metalcore
72774,72774,3KSxP6fx5Fxm4TGAwfLedB,John Wayne;Yuri Lemes;Milton Aguiar,"Aliança, Pt. II","Aliança, Pt. II",26,235624,True,0.406,0.995,6,-1.486,1,0.154,0.00173,2.62e-06,0.24,0.0619,130.466,4,metalcore
72788,72788,0KkUv8kGJFSS1EFvMQLbm4,A Skylit Drive,Identity On Fire,XO Skeleton,26,210466,False,0.372,0.962,1,-3.577,0,0.0896,0.000258,0.0,0.0892,0.499,179.984,4,metalcore
72745,72745,3lnQWbtIZrfM7PozrhNxPd,Every Time I Die,Low Teens (Deluxe Edition),Skin Without Bones,26,151438,False,0.325,0.937,5,-3.822,1,0.178,1.2e-05,0.0123,0.129,0.512,134.383,3,metalcore
72740,72740,2b0X8G7Sx9ej3MOeKsYuhC,A Day To Remember,Homesick (Special Edition),Another Song About The Weekend,26,225653,False,0.443,0.941,0,-4.824,1,0.0648,2.39e-05,0.0,0.0965,0.644,163.007,4,metalcore
72739,72739,4BlVIZpBPmbLDWiMKME1lT,A Day To Remember,Homesick (Special Edition),Holdin' It Down For The Underground,26,203893,False,0.352,0.948,8,-5.739,1,0.154,0.000396,3.52e-06,0.831,0.443,75.112,4,metalcore
72733,72733,6zfxYPI1XhTM0seRjhnaaE,Every Time I Die,The Big Dirty,Rendez-Voodoo,26,194800,False,0.478,0.958,6,-4.904,0,0.0783,0.000764,2e-06,0.244,0.38,128.35,4,metalcore
72742,72742,1A82o7j36d0Ga3WMfbfb0Y,King 810,La Petite Mort or a Conversation with God,A Conversation with God,26,272813,False,0.488,0.933,4,-7.433,0,0.125,0.107,1.39e-05,0.12,0.28,119.906,4,metalcore
72749,72749,67nzOrlRPjrQuKKnBScUvd,A Day To Remember,Homesick (Special Edition),"I'm Made Of Wax, Larry, What Are You Made Of? - Live In Switzerland",26,200800,True,0.254,0.989,5,-4.192,0,0.473,0.00189,0.0,0.358,0.156,164.025,4,metalcore
72748,72748,4yADFCeTlICXnrxRatXHrk,Ice Nine Kills,I Heard They KILL Live,"Merry Axe-Mas - Live in Worcester, MA / November 2019",26,201133,True,0.373,0.993,9,-4.101,1,0.262,3.56e-05,0.0343,0.958,0.0558,175.091,4,metalcore
72887,72887,5SrbYHN89Ay0EFCiyqyB4a,Chiodos,Bone Palace Ballet: Grand Coda,Smitten For The Mitten,26,195293,False,0.483,0.968,5,-3.167,1,0.111,0.0163,0.0,0.331,0.195,93.988,4,metalcore
72599,72599,1aSlbsafTMTjyu9Q616v8a,Upon A Burning Body,Red. White. Green.,Planet Terror,26,204333,False,0.294,0.976,9,-4.638,1,0.28,0.00211,0.0,0.0757,0.0391,104.149,3,metalcore
72598,72598,7GIeXTjdlxsaejjYkFMoVt,Bury Your Dead,Cover Your Tracks,Vanilla Sky,26,143746,False,0.438,0.965,6,-3.165,1,0.168,0.00203,0.0,0.191,0.323,98.612,4,metalcore
72595,72595,5cTapduezHvQifo0IYIdYh,Bury Your Dead,Cover Your Tracks,The Outsiders,26,135906,False,0.447,0.85,3,-4.303,1,0.183,0.00235,0.00671,0.0794,0.486,84.806,5,metalcore
41295,41295,3Oo4PGMhv2S9i6HMDVpM1c,Black Eyed Vermillion;The Inheritance,The Pleasure Tide,Worst of Times,26,272160,False,0.61,0.716,9,-5.283,1,0.0662,0.284,4.48e-06,0.0858,0.747,152.92,4,goth
41293,41293,6CxXp3DVlXEoYUxjpcLHHU,New Model Army,No Rest For The Wicked,No Rest,26,232933,False,0.278,0.898,2,-10.636,1,0.0433,0.0127,0.0828,0.37,0.539,199.085,4,goth
41292,41292,14bkgYRXn9ug9uj8PUEtdQ,Woodbox Gang,Drunk As Dragons,Drunk as Dragons,26,194466,False,0.745,0.601,7,-9.629,1,0.0329,0.451,0.0724,0.124,0.965,121.743,4,goth
41357,41357,46CHJama2Dify3nmVcMxdd,Petrus,Keeper,Keeper,26,225466,False,0.627,0.638,10,-6.256,1,0.0464,0.0183,0.0,0.0813,0.464,149.953,4,goth
44934,44934,2vGfSJIriK1fFJEyLHZVTd,Blue October,The Answers,The Answer,26,356560,False,0.525,0.728,9,-9.727,0,0.0361,0.00151,0.0,0.243,0.663,110.625,4,grunge
72747,72747,490FzttEUO20BPGGAA3u1R,King 810,Memoirs Of A Murderer,Take It,26,207693,False,0.757,0.501,9,-11.231,1,0.269,0.0189,0.000166,0.376,0.533,116.899,4,metalcore
72734,72734,6PIltGJHvV1bfAwl4JhMk4,Every Time I Die,Ex Lives (Deluxe Edition),I Suck (Blood),26,175532,False,0.225,0.974,0,-3.919,0,0.184,6.88e-06,1.55e-05,0.259,0.343,130.399,4,metalcore
44759,44759,4uqnwCUh8XwXC3dSM2wRSK,Dx Aneurysm,Phenomenon Of Life,Story Friendship Together,26,236399,True,0.329,0.933,0,-4.081,1,0.0456,2.45e-05,0.0021,0.0713,0.487,101.559,4,grunge
41316,41316,0oowQpk4wIPkoDet0zuNOs,Slowgold,Kärlek,Kärlek,26,265865,False,0.399,0.523,7,-10.289,1,0.0264,0.105,0.253,0.695,0.548,148.346,4,goth
44787,44787,3qYDK9O2x877S64cvV8K46,Shinedown,Somewhere in the Stratosphere,I Dare You - Live from Washington State,26,223520,False,0.55,0.977,8,-2.147,1,0.05,8.44e-05,0.00806,0.214,0.259,106.985,4,grunge
41283,41283,2jz9uL1m8Ke92TU8qV2PKU,Epica,Live At Paradiso,Façade of Reality - Live At Paradiso,26,529239,False,0.327,0.876,8,-6.83,1,0.0812,0.0177,0.00723,0.765,0.26,177.882,3,goth
72873,72873,26dIIcqM4lSVjG3ue8dJkp,Chiodos,Illuminaudio,Modern Wolf Hair,26,229106,False,0.303,0.879,2,-3.395,1,0.076,0.0253,0.000187,0.659,0.142,91.082,4,metalcore
41322,41322,3ezPMqRZG3hxNeioNY7JTU,Zombina & The Skeletones,Taste The Blood Of...,Braindead,26,122090,False,0.545,0.813,7,-7.836,1,0.0748,0.012,0.37,0.096,0.777,93.0,4,goth
41318,41318,0Bf9CbRFzDDY9jsHFzvydi,Vic Vem;Medina;Parham,Villkorslös,Förlorad ungdom,26,233107,False,0.674,0.666,4,-5.526,1,0.357,0.444,0.0,0.113,0.873,88.859,4,goth
72649,72649,6pxHNrK4uCMz6Oyv63xQwd,For Today;Sonny Sandoval,Immortal,The Only Name,26,230626,False,0.318,0.972,1,-4.139,1,0.163,0.000846,0.0,0.324,0.391,120.172,4,metalcore
44833,44833,3h9CJvJTToiZa006CEEqRA,GLUM,Penitent Cheers,Penitent Cheers,26,253105,False,0.45,0.592,2,-8.936,1,0.0472,6.92e-05,0.684,0.211,0.517,161.15,4,grunge
41261,41261,4Q1WP8SIqfyJ6AcgcYSgZ0,Hästpojken,En magisk tanke,Sommarvin,26,194466,False,0.529,0.84,5,-4.435,1,0.0328,0.0389,2.76e-06,0.196,0.63,113.384,4,goth
41259,41259,4pZI7lYwDXaShaqKWpNKsA,Arvid Lundquist,Stormens öga,Stormens öga,26,266410,True,0.623,0.677,0,-5.134,1,0.0854,0.00508,0.0,0.125,0.575,67.983,4,goth
41264,41264,2TZTw3t1RNXF3s7PgEwnXa,KÅRP,Album 1,Therapist^2,26,205413,False,0.542,0.697,11,-8.424,0,0.0365,0.174,0.00366,0.0769,0.0877,119.963,4,goth
72942,72942,16UK0laJ1pGf3va3kUPqZf,Chiodos,Bone Palace Ballet: Grand Coda,"We Swam From Albatross, The Day We Lost Kailey Cost",26,271800,False,0.388,0.924,2,-5.001,0,0.101,1.83e-05,0.0144,0.086,0.0722,156.001,4,metalcore
72635,72635,0Slixd3mfdLlfx5twxD1DZ,Every Time I Die,The Big Dirty,Leatherneck,26,128333,False,0.312,0.98,9,-4.211,1,0.264,0.00121,0.0,0.269,0.224,162.304,4,metalcore
72101,72101,1O0iUsIwFDt7GyqjOkAHa8,Escape The Day,Into Inception,Tsunami,26,243555,False,0.568,0.97,11,-5.633,0,0.12,0.00523,0.00014,0.341,0.23,135.076,4,metalcore
72642,72642,6IVXCSCTZOqUDDuGA5vUwH,The Black Dahlia Murder,Deflorate,Throne of Lunacy,26,214253,False,0.244,0.951,9,-4.938,1,0.104,0.00107,1.63e-05,0.361,0.153,102.468,4,metalcore
72640,72640,56gzM6oiWJG9V3yRuZSd9A,Ice Nine Kills,I Heard They KILL Live,"Rocking The Boat - Live in Worcester, MA / November 2019",26,256013,True,0.273,0.993,6,-4.33,1,0.323,0.000231,0.000313,0.509,0.0957,175.041,4,metalcore
72644,72644,07V3lextjKNARavLlr9TiI,A Day To Remember,For Those Who Have Heart,"The Plot To Bomb The Panhandle - Live At The Capitol / Ocala, FL / January 5, 2008",26,268346,True,0.384,0.963,5,-7.748,0,0.0594,7.63e-05,5.28e-06,0.662,0.34,103.401,4,metalcore
72646,72646,5ngF1bL8ot9MMqmiOtoLgS,For Today,Portraits,Ezekiel (The Visionary),26,247133,False,0.317,0.884,8,-4.58,1,0.136,0.000185,0.0313,0.431,0.198,100.897,4,metalcore
72947,72947,0NhSv44kPrT7PT6yf07xx6,He Is Legend,Suck Out The Poison,Suck Out The Poison,26,203040,False,0.185,0.962,4,-5.032,0,0.238,5.86e-05,0.012,0.104,0.409,186.973,4,metalcore
44877,44877,63FWkrrCOQI4qsiZ3bvI7L,Local H,Local H's Awesome Mix Tape #1,Blood Stains,25,110733,False,0.4,0.872,1,-5.666,1,0.0434,0.000119,1.15e-06,0.373,0.924,175.666,4,grunge
72637,72637,0A43Vnq27Uy8Rnin8E5e4Y,Upon A Burning Body,The World Is My Enemy Now,Pledge Your Allegiance,25,199906,False,0.544,0.997,4,-2.488,1,0.196,0.000267,0.0,0.334,0.104,120.025,4,metalcore
72978,72978,2zEoD1fzFCVCzPtJH6dfST,Heavy Heavy Low Low,"Everything's Watched, Everyone's Watching",Mall-Nutrition,25,115026,False,0.239,0.954,9,-4.405,1,0.241,0.00043,2.47e-06,0.319,0.254,83.416,4,metalcore
72963,72963,33IPzl4qNKrI4UsLVemh5U,Fox Lake,Silence & Violence,484,25,214527,True,0.653,0.912,9,-5.379,1,0.103,0.000538,1.36e-05,0.318,0.341,105.044,4,metalcore
44832,44832,1kEXAfdzYWI33DUo7GmfuW,Toadies,Hell Below / Stars Above,You'll Come Down,25,202106,False,0.418,0.93,9,-2.22,1,0.0934,0.00673,2.97e-05,0.439,0.484,202.729,4,grunge
41327,41327,08zw2qy3g816ON3X5Wt1le,Carrie Nation and the Speakeasy,Hatchetations,Obis,25,162626,False,0.334,0.83,7,-9.359,1,0.0654,0.00949,0.00402,0.106,0.633,178.187,4,goth
41325,41325,7senbr8yKgkM71sm9ZYIOX,Amaranthe,HELIX (2021 Version),Unified,25,238593,False,0.569,0.869,5,-6.282,1,0.0402,0.00035,0.0,0.146,0.554,130.069,4,goth
41323,41323,6l1toRHcpGItB23H1i4lUG,Jayke Orvis,Its All Been Said,Yankee Taste,25,135681,False,0.592,0.882,11,-7.237,0,0.0309,0.0782,0.0132,0.322,0.958,150.326,4,goth
41317,41317,7tt2oJW7iyyAtSKKwL57Qa,The Gathering,Beautiful Distortion,On Delay,25,270104,False,0.553,0.419,9,-10.758,0,0.0293,0.134,0.0037,0.0825,0.148,110.048,4,goth
44925,44925,1XsmgDo7e4g87IwbFykOcP,Our Lady Peace,Naveed,Julia,25,237333,False,0.468,0.939,10,-6.228,1,0.0937,0.000225,1.26e-05,0.34,0.509,116.218,4,grunge
44924,44924,5jaEbaqfyeRNLqO1vzissu,Quicksand,Slip,Too Official,25,168240,False,0.499,0.875,2,-7.179,1,0.0398,1.25e-05,0.122,0.0869,0.467,142.49,4,grunge
44923,44923,0rdqOKr8QvWCDz8tNB7kNC,Pearl Jam,"2000.08.24 - Jones Beach, New York (NYC) [Live]",Daughter - Live,25,427800,False,0.438,0.823,4,-10.983,1,0.0567,0.25,0.0222,0.908,0.295,116.464,4,grunge
44922,44922,6Sa4BTtMhDzFWQ2cSwVBL9,Flickerstick,Shine On,Shine On,25,250367,False,0.301,0.983,1,-4.329,1,0.132,0.000601,5.73e-06,0.0575,0.245,170.022,4,grunge
41590,41590,0QJVkWP2HGKUS3mf5ldJpN,The Damned,The Black Album,"The History of the World, Pt. 1",25,232120,False,0.606,0.733,7,-8.614,0,0.0742,0.0103,0.000799,0.0952,0.572,153.1,4,goth
41609,41609,2VBEOKfe0WSYvzJAyHm3uO,Ancient Bards,"Origine (The Black Crystal Sword Saga, Pt. 2)",Home of the Rejects,25,237266,False,0.501,0.935,7,-3.675,1,0.0682,0.00133,0.00211,0.247,0.173,94.989,4,goth
44789,44789,6Q2R6ZvhHui2QbHCFv3dUE,Caroline's Spine,Attention Please,Attention Please,25,186226,False,0.568,0.981,8,-3.526,1,0.0952,0.00143,1.55e-05,0.402,0.283,129.862,4,grunge
72876,72876,1FrQqK2Q1nsfuymS8gZfRO,May of Sorrow,Another Side (Reload),Sand,25,203728,False,0.484,0.941,0,-3.887,0,0.0658,0.000394,0.0,0.148,0.535,180.025,4,metalcore
72894,72894,0edpEHU5spjh7GEPcfs3DU,It Dies Today,Sirens,Sacred Heart (Sacre Coeur),25,193480,False,0.498,0.933,4,-4.303,1,0.145,1.28e-05,0.000577,0.126,0.443,150.005,4,metalcore
72727,72727,6Yod9eEJQkkmWVVKOKLKyM,The Acacia Strain,3750,Brown Noise,25,191226,False,0.245,0.962,5,-5.85,1,0.115,1.45e-05,0.0473,0.0748,0.223,132.33,5,metalcore
72744,72744,0aki6d3s4cBASsg73rwdBv,Stick To Your Guns,Comes From the Heart,We're What Seperates the Heart From the Heartless,25,156120,False,0.281,0.934,7,-4.652,1,0.371,0.00571,0.000392,0.602,0.0962,194.75,4,metalcore
72743,72743,5U8xc7Ui7hC3o4X4KdR94V,Winds of Plague,Decimate the Weak,Angels of Debauchery,25,272693,False,0.481,0.959,4,-3.658,0,0.0944,3.55e-05,0.675,0.133,0.28,114.399,4,metalcore
72741,72741,5szAsnAZS0BoJ4TPF3MmKP,The Acacia Strain,Wormwood,Unabomber,25,287986,False,0.489,0.967,2,-3.652,1,0.0811,8.32e-05,0.000191,0.374,0.16,139.992,4,metalcore
41369,41369,46IooGCO1Djy8X4a5Rm7yG,Roffe Ruff,Och han älskade dom alla,Krokodiltårar,25,179500,False,0.8,0.631,1,-7.011,1,0.211,0.104,0.0,0.366,0.67,83.004,4,goth
72724,72724,5KQyxsmE5brOhLgKEbIbtG,May of Sorrow,Invisible (Piano),Invisible (Piano),25,218666,False,0.446,0.412,3,-6.266,0,0.0247,0.261,0.000368,0.121,0.0381,89.921,4,metalcore
72723,72723,3FTP9QPfczWZr5dTAUSEi0,The Acacia Strain,Continent,The Behemoth,25,397026,True,0.489,0.87,9,-8.622,0,0.06,0.0763,0.917,0.12,0.109,120.059,4,metalcore
41356,41356,2kpjkKDk5B3FDWyciTAjS7,Lani Mo,Låt oss leva,PARA,25,208040,True,0.468,0.713,2,-5.586,0,0.0388,0.629,0.0,0.141,0.946,100.147,4,goth
41349,41349,0Av7W8Abdx761b2Ey5wo1u,Christian Death;R.Williams,Catastrophe Ballet (feat. R. Williams),The Drowning (feat. R. Williams),25,244960,True,0.592,0.6,2,-18.056,1,0.0504,0.0999,0.0141,0.393,0.304,121.734,4,goth
41347,41347,3HCySjoN69jKLwo2dcV3gL,Honky Tonk Hustlas,South of Nashville,Never Gonna Quit,25,133480,True,0.568,0.911,9,-5.423,1,0.0428,0.251,1.74e-05,0.296,0.965,147.975,4,goth
72896,72896,6c54piwnmdwbH59DmMV3s1,Ice Nine Kills,I Heard They KILL Live,"Me, Myself And Hyde - Live in Worcester, MA / November 2019",25,249466,True,0.226,0.984,1,-4.879,0,0.337,0.000218,4.99e-05,0.688,0.0834,170.211,4,metalcore
72731,72731,7lb82F4jY2jH9996rMc8U9,Winds of Plague,The Great Stone War,The Great Stone War,25,257733,False,0.276,0.976,4,-3.863,1,0.185,4.37e-05,0.589,0.581,0.137,130.074,4,metalcore
41362,41362,5Af9gYtsjipq5on2JgbGmm,Lacrimosa,Leidenschaft,Exodus,25,503015,False,0.235,0.53,7,-9.969,1,0.0353,0.00562,0.524,0.113,0.0634,104.272,4,goth
41391,41391,7p4GwFkLmIrqT9RTYAoW7J,Steget,Förändrar Allt,Jag Skulle Dö För Dig,25,284693,False,0.298,0.17,3,-13.074,1,0.0392,0.919,3.19e-05,0.12,0.275,71.908,4,goth
41389,41389,1dnfJhycquK7AK5dRCsNIn,Epica,Live At Paradiso,Another Me (In Lack'ech) - Live At Paradiso,25,287312,False,0.592,0.777,4,-7.156,0,0.0374,0.0758,0.0,0.953,0.515,104.005,4,goth
41385,41385,6oL9CO3KzgLIEs9ueWc2Bv,The Cramps,Off The Bone,Good Taste - Live,25,208573,False,0.46,0.956,2,-7.396,1,0.0471,0.0345,0.0973,0.724,0.861,153.55,4,goth
41399,41399,2wG4f3zCTjw28knoEJJ5Z5,The .357 STring Band,Lightning From The North,The Days Engrave,25,270120,False,0.743,0.484,5,-14.427,1,0.0311,0.412,0.00147,0.0805,0.856,100.471,4,goth
41397,41397,5d0B19teJRYmeAx1B5vH9K,Within Temptation,Mother Earth,Ice Queen - Live,25,310026,False,0.295,0.67,8,-8.206,0,0.0472,0.00603,0.0,0.336,0.321,185.116,4,goth
41396,41396,6ZEhGQ5igUlOjA2ZjoIQX6,Unleash The Archers,Demons of the AstroWaste,Battle In the Shadow (Of the Mountain),25,372160,False,0.36,0.978,6,-4.895,0,0.336,0.000411,0.0102,0.667,0.0434,174.933,3,goth
41419,41419,4Xf4pNwXp6uAa5VmvsVMHq,The Coffinshakers,The Coffinshakers,Voodoo Woman,25,165733,True,0.504,0.792,11,-8.223,0,0.0778,0.0718,0.651,0.254,0.856,144.898,4,goth
41439,41439,6CWSkkbmN7Eb46jHVR1HXK,Håkan Hellström,Samlade singlar! 2000-2010,En midsommarnattsdröm,25,226853,False,0.257,0.867,0,-4.352,1,0.0459,0.62,0.0,0.14,0.678,167.713,4,goth
72732,72732,2AuCk65ltMN2JlleGQDVqB,Upon A Burning Body,The World Is My Enemy Now,Fountain of Wishes,25,212453,False,0.337,0.994,1,-2.672,0,0.152,0.000117,0.0,0.182,0.133,110.542,4,metalcore
41370,41370,7og8AbGlEOEA3bQY6cjLCh,Broder Daniel,Broder Daniel Forever,Happy People Never Fantasize,25,225933,False,0.38,0.946,7,-4.718,1,0.0564,0.0416,0.0669,0.91,0.379,133.169,4,goth
72938,72938,1esc6EuXlZmtPcSaEolqiU,Every Time I Die,Gutter Phenomenon,Gloom And How It Gets That Way,25,117920,False,0.394,0.994,7,-4.655,1,0.114,0.0099,0.0,0.315,0.0916,118.384,4,metalcore
44882,44882,6p9sEs3SXniBHDC6WS9LBw,Our Lady Peace,Gravity,Innocent,25,222466,False,0.393,0.896,1,-4.902,1,0.0671,0.000443,0.0,0.0774,0.793,177.981,4,grunge
41420,41420,43eXN1LjXFXXrBRUXsy9aD,Poisonblack,Escapexstacy,In Lust,25,330560,False,0.504,0.58,2,-7.43,0,0.029,0.00821,0.000366,0.0805,0.255,88.024,4,goth
72784,72784,2HeMAm77KsRX600I30XTFw,Stick To Your Guns,Diamond,Build Upon The Sand,25,164146,False,0.249,0.981,7,-3.664,0,0.13,1.46e-05,8.04e-05,0.31,0.192,111.719,4,metalcore
72783,72783,7i8l9o6EtdeTnD1id65IxF,The Acacia Strain,Continent,The Combine,25,122160,True,0.622,0.92,10,-4.745,1,0.0815,0.0117,2.37e-05,0.36,0.49,112.109,3,metalcore
72782,72782,6hyZ2kv78sdcZj8Gc4KUWt,King 810,La Petite Mort or a Conversation with God,Me & Maxine,25,282386,False,0.33,0.59,11,-8.987,0,0.0467,0.0428,0.379,0.16,0.232,174.587,3,metalcore
72779,72779,4DT9fqXi4JtaBDhbPjfbRc,The Ghost Inside,Rise From The Ashes: Live At The Shrine,Unspoken - Live,25,217150,False,0.255,0.962,10,-5.179,0,0.0714,3.65e-06,1.64e-05,0.974,0.143,95.037,4,metalcore
72777,72777,1SH5MqcOHv9LOavHb84jSQ,Counterparts,The Current Will Carry Us,Optimist,25,158720,False,0.305,0.902,0,-6.227,1,0.096,3.74e-05,0.0119,0.185,0.248,112.623,4,metalcore
72772,72772,1wjj7LDz8ZCU6HOldxvd6Q,Smile on the Sinner,Lazarus,Juggernaut,25,185142,False,0.58,0.876,0,-3.393,1,0.123,0.00078,0.000624,0.0861,0.293,140.032,4,metalcore
44940,44940,3374WtLJ1MFb0KomobKchE,Shinedown,The Studio Album Collection,Devour,25,229973,False,0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,4,grunge
72848,72848,0i1sZjMJwmX7p1dpaYRuSC,Hatebreed,Perseverance,Outro,25,38400,False,0.341,0.863,1,-5.995,1,0.043,6.1e-06,0.436,0.128,0.931,89.239,4,metalcore
72846,72846,1dJojwU52t4AdB3DhbGRcj,The Acacia Strain,Continent,Seaward,25,255800,True,0.27,0.95,11,-5.251,0,0.116,0.00129,0.0267,0.262,0.389,150.117,4,metalcore
41537,41537,0gp454o5wDrII1FV60NhRe,Anabantha,Sin Decir Adiós,Madrugadas,25,195590,False,0.514,0.733,9,-6.731,0,0.0312,0.00264,0.00548,0.37,0.476,125.04,4,goth
41570,41570,4ngkoOK7aDLvbXaGKWU71Y,Kamelot,Ghost Opera: The Second Coming,Blücher,25,243506,False,0.47,0.976,1,-3.759,1,0.129,0.0459,0.00478,0.11,0.248,104.972,3,goth
44938,44938,2xU47DIlAwcd3XV2Naw5Xs,Quicksand,Slip,Can Opener,25,219666,False,0.577,0.828,9,-8.045,1,0.0383,0.000351,0.0535,0.0602,0.547,142.194,4,grunge
44936,44936,7JHzUO9nzB5N4d3xMAxKim,Shinedown,Somewhere in the Stratosphere,Cyanide Sweet Tooth Suicide - Live from Washington State,25,217520,True,0.439,0.998,2,-1.854,0,0.249,3.58e-05,0.000203,0.218,0.0382,131.059,4,grunge
72914,72914,5ksFMdZQyP8o2yE2TqqHlX,Fox Lake;Kaiden Koustoukos,Silence & Violence,Fake Life,25,190132,True,0.496,0.95,11,-5.731,0,0.123,0.000372,3.5e-05,0.256,0.399,164.942,4,metalcore
44920,44920,7bbfZUVKAjhczPC4cfbrVg,Seaweed,Spanaway,Crush Us All,25,238626,False,0.196,0.933,9,-6.357,1,0.0676,0.00076,0.000123,0.114,0.722,186.301,4,grunge
41335,41335,7LvHO7C1Wf9wkJW9Wisalo,Timo Räisänen,The Anatomy of Timo Räisänen,Outcast,25,229880,False,0.468,0.858,11,-4.382,1,0.0392,0.0762,0.0,0.164,0.46,80.133,4,goth
41435,41435,0QSx3sQoHPNUfg2vwh5tOi,Therion,Theli,Nightside of Eden,25,449280,False,0.439,0.739,9,-7.746,1,0.0339,0.000155,0.0458,0.227,0.308,138.986,4,goth
41433,41433,5F6XhNSz3NAc9vRpscowYo,The 69 Eyes,Paris Kills,Don't Turn Your Back On Fear,25,224629,False,0.586,0.74,10,-7.488,0,0.0325,0.00313,0.92,0.0735,0.584,128.066,4,goth
44993,44993,0WVOuzUcyIfVlKWYqAC0Jf,Screaming Trees,Dust,Witness,25,218480,False,0.367,0.944,2,-4.892,0,0.0814,1.32e-05,0.0,0.252,0.35,134.245,4,grunge
72798,72798,7qnI3niczqy9NE4ovmxk4O,For Today,Breaker,Arm the Masses,25,185760,False,0.342,0.896,8,-4.568,1,0.157,0.00285,0.0,0.297,0.426,138.635,4,metalcore
72797,72797,6ghmPHtzLrErgkXju7ZDao,Upon A Burning Body,Red. White. Green.,Predators,25,275813,False,0.318,0.975,9,-4.788,0,0.365,0.0083,0.0,0.123,0.0742,140.484,5,metalcore
72794,72794,6ZsHMMgl4DIx8yYRdo98OG,Level,All In,Get In There (feat. Level),25,243000,True,0.658,0.612,1,-6.204,1,0.155,0.000263,0.0,0.512,0.407,80.016,4,metalcore
72789,72789,0MgEBT3Qfwz2eRWeNMfyZo,Stick To Your Guns,Diamond,Life In A Box,25,88613,False,0.387,0.94,7,-3.74,1,0.136,7.3e-05,0.00958,0.515,0.564,169.812,3,metalcore
